,restaurant_name,category,pricing_for_2,pricing_level,dining_rating,dining_review_count,locality,district,zipcode,latitude,longitude
1944,Golden Bake & Cakes,Desserts,350,0-500,3.9,274,"Sector 15, Dwarka, New Delhi",South West Delhi,110078,28.61896382,77.03319948
1945,Captain Bill$ Deliverz,North Indian,600,500-1000,3.9,305,"Sector 53, Gurgaon",Faridabad,122011,28.43733,77.09593
1945,Captain Bill$ Deliverz,Chinese,600,500-1000,3.9,305,"Sector 53, Gurgaon",Faridabad,122011,28.43733,77.09593
1945,Captain Bill$ Deliverz,Fast Food,600,500-1000,3.9,305,"Sector 53, Gurgaon",Faridabad,122011,28.43733,77.09593
1946,DW Cafe,Cafe,400,0-500,3.9,82," Rajinder Nagar, New Delhi",West Delhi,110060,28.637955,77.18293
1946,DW Cafe,North Indian,400,0-500,3.9,82," Rajinder Nagar, New Delhi",West Delhi,110060,28.637955,77.18293
1946,DW Cafe,Fast Food,400,0-500,3.9,82," Rajinder Nagar, New Delhi",West Delhi,110060,28.637955,77.18293
1947,Chaudhary Dhaba,North Indian,300,0-500,3.9,154,"Sector 31, Faridabad",Faridabad,121003,28.45638839,77.30761662
1948,#Rolls,Rolls,600,500-1000,3.9,133," Jaipuria Sunrise Plaza, Indirapuram, Ghaziabad",Gautam Buddha Nagar,201001,28.64138724,77.37599149
1948,#Rolls,Lebanese,600,500-1000,3.9,133," Jaipuria Sunrise Plaza, Indirapuram, Ghaziabad",Gautam Buddha Nagar,201001,28.64138724,77.37599149
1949,N D Chicken Corner,North Indian,400,0-500,3.9,49," Indirapuram, Ghaziabad",Gautam Buddha Nagar,201001,28.64112948,77.34760199
1949,N D Chicken Corner,Chinese,400,0-500,3.9,49," Indirapuram, Ghaziabad",Gautam Buddha Nagar,201001,28.64112948,77.34760199
1950,Hungry La,North Indian,200,0-500,3.9,5,"DLF Phase 3, Gurgaon",Faridabad,122008,28.49188725,77.09378857
1950,Hungry La,Fast Food,200,0-500,3.9,5,"DLF Phase 3, Gurgaon",Faridabad,122008,28.49188725,77.09378857
1951,Dawat Xpress,North Indian,450,0-500,3.9,312," Kalkaji, New Delhi",South East Delhi,110019,28.54163186,77.25543458
1951,Dawat Xpress,Mughlai,450,0-500,3.9,312," Kalkaji, New Delhi",South East Delhi,110019,28.54163186,77.25543458
1951,Dawat Xpress,Rolls,450,0-500,3.9,312," Kalkaji, New Delhi",South East Delhi,110019,28.54163186,77.25543458
1952,Aman-Deep Pure Veg,North Indian,400,0-500,3.9,281," Shalimar Bagh, New Delhi",North West Delhi,110088,28.70628885,77.16250543
1952,Aman-Deep Pure Veg,Chinese,400,0-500,3.9,281," Shalimar Bagh, New Delhi",North West Delhi,110088,28.70628885,77.16250543
1953,All Biryani King,Mughlai,400,0-500,3.9,223," Uttam Nagar, New Delhi",South West Delhi,110075,28.60310059,77.06876054
1953,All Biryani King,North Indian,400,0-500,3.9,223," Uttam Nagar, New Delhi",South West Delhi,110075,28.60310059,77.06876054
1954,Grills & Platters By Pind Balluchi,North Indian,2000,1000-2500,3.9,282,"Greater Kailash 1 (GK1), New Delhi",South East Delhi,110019,28.54496117,77.24704765
1954,Grills & Platters By Pind Balluchi,Mughlai,2000,1000-2500,3.9,282,"Greater Kailash 1 (GK1), New Delhi",South East Delhi,110019,28.54496117,77.24704765
1954,Grills & Platters By Pind Balluchi,Kebab,2000,1000-2500,3.9,282,"Greater Kailash 1 (GK1), New Delhi",South East Delhi,110019,28.54496117,77.24704765
1955,Chilli Dragon,Chinese,700,500-1000,3.9,252," Malviya Nagar, New Delhi",South Delhi,110017,28.534271,77.2187034
1955,Chilli Dragon,Tibetan,700,500-1000,3.9,252," Malviya Nagar, New Delhi",South Delhi,110017,28.534271,77.2187034
1955,Chilli Dragon,Thai,700,500-1000,3.9,252," Malviya Nagar, New Delhi",South Delhi,110017,28.534271,77.2187034
1955,Chilli Dragon,Seafood,700,500-1000,3.9,252," Malviya Nagar, New Delhi",South Delhi,110017,28.534271,77.2187034
